userName,score,at,content
Imamkhoiru68,5,2024-03-09 06:06:19,Pelayanan nya sanggat bagus
ABDUR ROJAK ROJAK,3,2023-03-14 12:47:53,Baru mau daftar sdh habis semua gimana ceritanya ini min....?
Ari Zamhuri,4,2024-03-10 09:06:59,Kenapa tidak dapat tiket bersngkat naik bus
Ang isma,1,2023-03-21 12:47:07,Coba d bantu min jangan bikin bingung pengguna kasih yg jelas
BAYU TZY,1,2023-03-16 04:07:19,"Masa tiket mudik sudah habis. Payah banget, mending tahun kemarin"
Eka Yulianto,5,2023-03-26 15:44:00,Sangat membantu masyarakat yang ingin pulang kampung 👍👍👍
burhan Udin,1,2023-04-07 03:51:02,Gk usah download gk usah daftar percuma tiket pada habis semua
Suryono Diningrat,1,2023-03-13 15:43:34,"Kenapa kok akun gogel o Email nggk bisa"" tolong masukanya"
Hermin Hermin,2,2024-05-02 11:25:01,letak haltenya diperbaharui
Ilham Vivo,1,2024-05-06 06:56:30,Banyak yg komplen soal bus listrik tolong di ganti busnya SM solar kembali
yulianto Sheila gank,2,2023-03-14 06:23:09,Gak bisa daftarnya
Azis Hidayat,1,2023-03-13 13:43:24,"Aplikasi Eror, susah untuk daftar mudik gratis"
dar yadi,1,2023-03-13 11:43:10,Giliran mau buat daftar mudik tidak bisa di akses.
Nova Puspita,4,2024-03-06 07:42:58,Knp di terminal poris plawad tanggerang ga bisa daftar ?
Mukhtar Rudin,5,2023-03-22 22:18:23,Kapan mudikgratis jalur Palembang ke malang ada pak? Mulai saya cek tanggal 13 Maret sampe 23 kok tetap kosong Makasih pak
BulBul Eneste,5,2024-03-09 03:15:24,Kerenn mitra darat walaupun hampir sesek buat war tiket
Arif Maksum,5,2023-03-13 10:03:56,gampang dan bnyk membantu
Fajri Subakti,1,2024-06-26 06:38:27,"Tolong di tindak teman bus trans dewata kerap sekali ugal ugalan, nerobos lampu merah dan rem dadakan"
tony iskandar,5,2024-04-29 02:37:28,lumayan jelas utk Semanggi Suroboyo
Musri Yatun,5,2024-03-07 01:03:54,alhamdulillah akhirnya dpt juga tiket mudiknya
netral loss,1,2024-03-15 01:22:21,"Selalu habis ,, ada apa ini knp tiap buka dari awal sudah hbis"
Ahmad Sutanto,5,2023-03-13 13:10:47,Tidak bisa login ya
Sarah Hidayati,1,2023-04-16 08:25:02,Kenapa gak bisa bisa login sih???
Heny Prasetyawati,5,2023-03-13 12:33:25,"aplikasi mitra darat dari kemenhub sangat membantu sekali untuk mudik gratis tahun ini 2023, terimakasih kemenhub."
Danu Martinus,2,2023-03-14 07:12:14,Tiket gratis sudah habis kah? Tujuan gunung kidul
Najwa Putri Askana Sakhi,5,2023-03-28 05:58:31,"Pelayan bagus,, trimakasih banyak🙏"
Raihan Saffa alghifari,4,2024-03-05 03:30:14,Kak kok saya tidak bisa menemukan cara daftar mudik gratis ya
Muhamad Fahrul,5,2023-03-17 03:28:57,aplikasi Sangat membantu sekali
sunaryo naryo,5,2023-03-27 06:36:21,"Sangat Bermanfaat Bagi Kami Perantau, Terimakasih Pemerintah 🙏"
Sri Umartini,2,2023-03-14 06:59:35,Dari kmren login susah banget giliran hari ini bs di login kouta habis menyedihkan
Sadam sadam,1,2023-03-13 16:31:49,Buka pendaftaran mudik gratis 13/3/2023 jam14.00 masa jam jam 14.10 udah abis semua aneh bin ajaib
Ari Hulemi,1,2023-03-13 07:16:36,Buat log in aja susuah banget gimana sih 😏😏😏
muhammad nurwahyudin,5,2024-04-12 01:59:20,Terima kasih mitra darat atas mudik gratis nya. .semoga di tahun depan bisa ikut mudik gratis lg 😇😇
Nilasari Mukti Widya,5,2023-03-13 07:59:19,penuh perjuangan.....Alhamdulillah....berhasil juga
Ika Nurvikasari,3,2023-03-13 08:35:02,"Pas mau pesan eror, gimana ya"
Faisal Akhwin,4,2023-03-31 07:03:57,Min tiket habis terus setiap harinya ga ada uptadetan nya lagi?
Agung Santoso,3,2023-03-15 01:44:06,Tiketnya habis mulu gimana ya min apa eror ya
arip saputra,1,2023-03-15 17:03:30,Gak ush download udah gak ada tiket
Sis Wanto,5,2024-03-05 00:34:05,"Cukup membantu banget bagi para mncari tiket mudik gratis,semoga tahun tahun yg akan datang semakin baik"
abi zar,5,2023-03-21 04:42:24,"asalamualaikum mohon maaf stlh trdftr di akun mitra darat masukan nama lokasi dan nama daerahvyg di tuju selesai,,, trsyg mau sy pertanyakan dimana ya posko tempat validasi dftr ulang di kota surabaya nya pak bu mohon petunjuk trimakasih"
wakingah annas,5,2023-03-10 13:46:55,Saya sufah download terus langkah selanjutnya bagaimana yah ?
Anto Subi,4,2023-03-12 07:39:04,Kok ga muncul buat isi nomer hp ya min
Ricky Ramadhan,1,2023-03-13 08:20:28,Gw kasih bintang satu dulu soalnya ga bisa login ya
Raisha gaming,5,2023-03-15 03:24:33,Terima kasih atas bantuannya akhirnya dapat mudik balik tahun ini
zaenal m,5,2024-03-03 10:52:24,Sangat membatu....good job.....sehat selalu.
Hendry Suhanda,3,2023-03-13 09:07:22,"Saya login ga bisa,,, try again melulu"
lina ambarwati,5,2023-03-15 04:51:29,Terimaksih sudah membantu saya pulang gratis..
Doni Effendy,5,2024-03-14 01:05:20,saat memuaskan dan baik
018_Rhindy Bagus prasetya,5,2023-03-14 04:04:12,"Saya kasih bintang 5,soalnya udah dapet tiket gratisnya,he he"
Suci febrianto26,1,2024-03-19 00:12:24,Ga pernah dapat mudik gratis sebenarnya bener di online apa pake orang dalam sih nih
JW TENGAH,5,2023-03-18 11:54:02,Ngga mudik tiket gratis nya kehabisa .merasa sedih ngga jadi jumpa orang tua
FY Chanel,1,2023-03-13 16:38:31,Gagal masuk terus server down parah maaf saya kasih bintang ⭐
No Username,1,2024-03-13 05:32:25,"GAK MUTU, APLIKASI PEMBODOHAN, UJUNG UJUNGNYA TETEP MUDIK NAIK MOTOR.. WKWWKWK"
Sifak 1922,5,2024-03-10 02:54:07,alhamdulillah membantu sekali. MENYALA MITRA DARAT🔥🔥🔥
Manusia orang,3,2024-02-28 03:31:16,Kenapa rute teman bus di Makassar tinggal 2? Padahal banyak yang butuh
Bunda Aliya,5,2023-12-12 13:51:41,mantap .membantu. bangeut utk kami yg ibu rumah tangga atau rakyat kecil
Tri Mulyatno,1,2024-03-05 08:46:12,Katanya ada fitur mudik gratis giliran udah loging malah gak sda
DANU ARINURAZIZ,5,2023-03-15 06:15:50,Terimakasih bnyk jadi bisa mudik gratis
wicaksono vinales,1,2024-03-16 03:09:28,"BANYAK CALO YANG AMBIL TIKET MUDIK GRATIS, MEREKA BUKAN MAU MUDIK TAPI DI JUAL KEMBALI TIKETNYA"
Ahmad ali sukron,1,2024-03-31 20:28:27,SEMUA YANG BERHUBUNGAN BANTUAN PEMERIMTAH SAMPAI DETIK INI SAYA TIDAK PERNAH KEBAGIAN..BAHKAN SAMPAI MODA GRATIS PUN GAK PERNAH KEBAGIAN KUOTA. APA YANG MAU DI BANGGAKAN DENGAN KEBIJAKAN PEMERINTAH ??? GAK ADA SAMA SEKALI BUAT SAYA PRIBADI...!!!
Risdiana Ana,2,2024-03-05 02:53:43,"Katanya ada mudik gratis kok gk bisa diakses,, ud download pdhl"
Leni Purwaningsih,5,2023-03-28 01:52:18,Terimakasih utk mitra darat dan Kemenhub untuk mudik gratis nya
Dwi Sant47,5,2024-03-09 05:34:14,Alhamdulillah dapat Mudik gratis.... Terima kasih Kemenhub....🙏🙏🙏
Saimin Min,1,2023-03-14 07:39:22,.mudik gratis baru di buka sudah habis ini yang setan apa garong
Dina Fransiska,1,2024-03-13 02:32:47,Ini error' trus ya aplikasi
Dewi Rengganis,3,2023-03-13 09:39:39,Maaf kenapa gak bisa login ya..
Bunga Syifa,5,2023-03-15 02:59:49,Mantap pelayanan sangat baikkkkk
Dimas supriyanto,3,2024-03-18 05:18:53,"Kota keberangkatan tidak lengkap, bandar Lampung tidak ada"
nisa rap,3,2024-03-01 09:03:45,chat customer servise ga pernah di bales
Indra Ramadhan,1,2024-03-09 01:09:41,kwkw gangguan mulu bosen gw berebutnya
Ahyana Kusnandi01,1,2023-03-13 09:01:47,Mau daftar mudik gratis tp gabisa mulu
Nimade Daryawati,1,2024-07-25 22:59:16,Kok susah ya donlowd
R JOKO UMBARAN,1,2023-04-09 22:59:54,Mudik ke kabupaten tanggamu Lampung Selatan gak ada padahal banyak perantau Tangerang dari sana
Dhava Dwi,5,2024-07-29 06:52:11,Membantu banget
novian aurelio,5,2023-03-17 04:48:30,"Mantap....jadi bisa mudik Gratis nih, terimakasih MitraDarat, Kemenhub"
NINGRUM DWI PURWASIH,5,2023-03-18 04:26:07,Terimakasih kemenhub untuk pelayanan mudik gratis ini
Muhammad Arham Zamzami,5,2023-03-16 01:39:49,Terimakasih untuk mudik gratisnya
Nurul Panca,3,2023-03-26 03:47:43,"Berharap bisa mudik setahun sekali dg adanya prog mudik gratis yg diluncurkan Gub Jateng & dirjen perhub ,,ehh sepertinya kudu bersabar lg,dkarenakan Apk stlh dbuka msh failed aj. Ya Semoga kdepannya bisa lbh baik lg, untuk melayani masyarakat 🙏"
Ibnu Hakam,1,2024-02-03 22:52:07,Kenapa tidak bisa melacak bus transbanjarkula
ahmad sopian,3,2024-03-06 05:25:17,Program mudik gratis nya tidak bisa di akses
zahran ramadhan,1,2024-03-30 02:35:02,"Kok info nya ada mudik gratis 2024 gelombang 2 Tgl 30maret pendaftarannya giliran cek ket""habis😂😂"
Edi Purnomo,3,2023-03-12 15:32:27,Kenapa kok gak bisa login
Syu nan29 (anto),3,2024-03-09 23:26:22,Gimana si min cara dapetin mudik gratisnya perasaan udah abis aja kuotanya
Aisyah Nabila,1,2023-03-13 07:51:20,"Ok terima kasih, tetep error"
dhani ndali,5,2023-03-17 06:51:28,Aplikasi yang baik untuk membantu masyarakatnya
Andi Zaskia,1,2024-07-12 10:08:01,TOLOL!!! ITU TERMINAL YG TIDAAAK KAU SINGGAHI JANGAAAN TULISS DI APLIKASII SAYAA SUDAH CAPEEK2 MENUNGGU TIDAAK ADAA 1PUN BUS YG SINGGAH. BODOH SEKALIIIII
Ferdian Mei,1,2023-03-13 08:55:35,Apk ga bisa difungsikan
Andi Andi,4,2024-03-29 19:50:31,Moga dapat tiketnya mudik gratis lebih aman dan teritregrasi
Athalla Khenzo,5,2023-03-19 04:49:41,Pelayanan sangat bagus
Gojek Driver,1,2024-03-19 06:07:53,Cukup bagus aplikasinya 👎
Pray Beristikomah,1,2024-03-07 16:33:05,Ngasih mudik gratis susah di operasikan.... Mending ga usah
Maulidya Istiqamah,5,2024-03-11 04:12:38,Alhamdulillah dengan adanya mudik gratis dari pemerintah kota Palangkaraya ini sangat membantu sekali bagi kami yg ingin pulang kampung berlebaran bersama keluarga
Tonny Warteg,5,2023-03-30 03:01:01,"mudah, bagus, ramah👌"
Gondo,5,2024-03-03 10:39:54,Membantu cari info perjalanan
Abdul Haris,5,2023-12-12 15:12:42,"Aplikasi bagus, sangat membantu"
n3t1z3n b41k h4ti,1,2024-03-16 10:49:36,"Maaf saya B1 coz saya ,istri ,anak 1 ga dapat tiket. Tolong orang kaya ga usah beli tiket gratis dari mitradarat , beri kesempatan untuk warga yg miskin seperti saya"
Nur Ikhfan,5,2024-03-30 01:07:32,"Alhamdulillah, sangat bermanfaat dan membantu saya, terima kasih. 🙏🏼"
Sumanto,5,2024-03-06 11:34:14,Tiket gratis sudah habis aja Min Padahal baru di buka
4nime Lovers,5,2024-03-07 02:12:29,Membantu sekali disaat musim mudik
sukarno id,1,2024-03-07 07:11:17,"Bismillah ,kenapa ya Pak mau pesan mudik gratis tidak bisa di buka setelah bisa ke buka habis,dan sebagian tujuan belum bisa di buka? Sekedar mengingatkan ! Rezeki 50 ribu tahun sebelum langit dan bumi beserta isinya diciptakan sudah tertulis di lauh mahfuz,janganlah berbuat curang untuk semua bani Adam mengambil rezeki dengan cara dzolim karena setiap ucapan maupun perbuatan di mintai pertanggungjawaban kelak di akhirat."
Indah Zeki,4,2023-12-15 17:50:16,Saya mau mudik gratis tapi setiap cek habis 😔😔😔
Rokhadin,5,2024-03-08 07:34:19,Alkhamdulillah sudah yang ketiga kalinya ikut mudik gratis
iwan azza,1,2024-03-24 12:45:28,Tiap pagi bukain mudik gratis tiket kaga ada terus bapuk lahhh
Rifqi Maulidho,5,2023-12-11 03:10:21,Pelayanan sangat baik
Margono Gogon,5,2024-03-09 01:11:17,terimakasih mitra darat atas supportnya
Sukirdi 05,4,2024-03-30 01:26:37,Terimakasih mitra darat semoga sukses selalu
Victory,2,2023-03-26 12:33:03,"Kurang puas, lemot"
Ali Q,2,2024-03-06 05:59:12,Buruk sekali .. mau login aja susah
Agus Kurniawan,5,2024-03-08 00:02:23,Terima kasih untuk program mudik gratisnya 🙏
Bakis PGB Gombong Bersatu,1,2024-03-08 10:01:31,Mohon arahanya untuk pendaftaran mudik gratis lebaran 2024. Apakah mudik gratis lebaran hanya diperuntukkan orang dalam saja
Guntur Eko,5,2023-04-04 20:44:01,Tingkatkan terus semoga bermanfaat
Uji Kirono,1,2023-03-13 07:58:30,"Ga bisa login,,,,server down"
Mukil TM,5,2023-03-08 12:25:54,"Min, saya salah masukin nomer .. mo rubah nomer telp. Gimana caranya biar bisa login? Mkasih min"
Jooo Arni,3,2023-03-12 08:08:36,Ragam menunya tiada apa terjadi kesalahan atau gmn
Fitri Muryani,5,2024-03-06 00:01:26,Keren sangat membatu sekali
Bambang Adi suritno,1,2024-03-05 06:14:05,Dimana nya ya cara daftar mudik gratis kok ga ada
widie sargie,5,2023-03-11 02:06:47,"Info update nya untuk mudik gratis bus,"
bayu setyo,5,2024-03-06 02:19:13,Sangat mudah digunakan
parino 05,5,2023-03-12 23:57:33,Sangat membantu sukses terus
Yulita Rahmani,5,2024-03-10 03:31:24,Alhamdulillah semoga kedepannya semakin baik
Iwan21 Ridwan21,4,2024-03-04 17:46:32,Belum bisa buka bis mudik gratis ke Cilacap Jawa Tengah
Syaroni _93,2,2023-03-13 03:47:05,Mind.. masak masuk kota pemberangkatan dan kota tujuaan tidak bisaa... mohon di tingkatkan
Julya Zuzana,5,2023-03-30 05:03:31,Terima kasih buat tiket gratis nya...sangat membantu
Khalimi Ali,5,2024-03-14 01:22:05,Gimana nih kok gak bisa muncul daftarnya tiket mudik gratis nya
Demi septi Haryanti,5,2023-04-05 00:41:41,Alhamdulillah langsung bisa login
Agus Daryanto,5,2023-03-16 04:05:43,Dengan adanya program mudik gratis ini saya sekeluarga mengucapkan terima kasih banyak kepada Kemenhub
bambang hermanto2021,1,2023-03-13 15:53:19,Giliran pas daftar mulai eror mulu
Muhamad Iqbal Ramadhan,5,2024-03-12 05:16:48,Mantap keren buat mudik gratis
Sriri Wahyuni,3,2023-03-15 02:28:30,Bisa login tp gk kebagian tiket😭
Adhitya Pangestu Esa Ramadhani,1,2023-03-13 11:27:32,Failed terus aplikasinya
Setyo Hartanto,5,2023-03-20 01:21:38,Layanan sangat memuaskan ...
Su Warto,1,2023-03-13 10:00:40,"Kok erorr terus ya, gmn bs ikut mudik gratis kl kya gini terus,,,aplikasi sampah🤔"
junianti vlog juniyoaa 21,5,2024-03-07 01:03:59,lope banget bisa membantu perekonomian
Ayah Agung Setiawan,3,2023-03-14 07:47:03,Aku mau masuk keaplikasi ini aja susah
Riski Rama,5,2023-03-17 04:00:21,Pelayan dengan baik (terimakasih kk)
Rustina sufiyanti,5,2023-03-28 03:10:59,Terimakasih pelayanan bagus
Gojek Jakarta Driver,5,2023-03-18 02:35:38,Pelayanan sangat bagusssssss
maz delonge,1,2023-03-14 08:59:21,Kenapa saya gk bisa download apk ini ya
ridho,1,2023-03-14 12:05:27,Kota tujuan mudik gratis hanya di pulau jawa
Nabila Ayu,5,2023-03-17 01:38:05,Sangat membantu aplikasinya
Handres Diazony,3,2023-03-13 11:07:04,Tidak bisa login...
Syendhi Ardiansyah,1,2023-03-13 15:13:21,Bintang satu dulu kok eror min jadi sedih
Margono Salim,5,2023-03-16 01:08:14,Trimakasih aplikasinya .sangat membantu kami
Cak Nur,5,2023-03-13 08:22:54,Terbaik sudah bisa pesan mudikgratis2023
Wardoyo Abu Hasna,5,2023-12-06 01:04:30,alhamdulillah aplikasi lbh baik
M Jomb,5,2023-04-13 03:27:00,Sangat bermanfaat bagi pengguna
Nina Imna (Nina),2,2023-03-13 08:28:03,"Percuma ,ga bisa di akses."
nur sulaiman,3,2023-03-13 09:30:54,Login aja gak bisa
Misya Ayra20,5,2024-03-04 14:12:32,Sangat membantu untuk cari tiket mudik gratis... Tahun kemarin ikut mudik gratis mitra darat...semoga tahun ini juga bisa ikut mudik bareng mitra darat...
Nita S Lintak Dengen,2,2023-03-14 00:46:16,Kota Asal dan kota tujuan mudiknya terbatas ☹️
Deri Sandra,1,2023-03-13 10:32:09,Kenapa ga bisa login
Jun Arto,1,2023-03-13 11:10:50,Tidak bisa di akses
no name,3,2023-03-13 07:40:51,"Http failed Mulu knp ya, g bisa masukan wa jg mohon bantuannya"
Eep Saepul,5,2023-03-14 03:06:28,sangat membantu mantap
mif munir,1,2023-04-11 21:30:30,Kenapa gk bisa di booking tiketnya min???
Adjeng Zuldian,1,2023-03-13 06:21:11,Tidak bisa nyari lokasi ny
Budi Yono,5,2023-03-14 23:15:38,Sangat membantu rakya Indonesia.
Darminto Massiv,1,2024-03-08 06:30:52,Dr semua kom3n banyak yg jelek .setuju banget saya
Abdul Rohim,1,2023-03-15 02:29:43,Tiket sudah habis Kirim pengaduan tidak direspon
Muhammad Nashiruddin Abduloh,5,2023-03-10 11:56:57,Aplikasi bagus dan keren
Bolo Mancing,5,2023-03-13 03:46:19,Aplikasi bagus semoga bermanfaat
Humairoh Sholih,5,2023-03-15 01:30:02,"Alhamdulillah dapat mudik gratis PP, terima kasih mitra darat"
Lia Fakhri,5,2023-03-16 05:51:30,"Alhamdukilah, mudik balik kampung,terimakasih kemenhup sukses terus"
Sungkawati Puji Astuti,5,2023-03-15 04:10:24,"Alhamdulillah, Terima ksh Ditjen Hubdat akhirnya thn ini bisa mudik gratis😍😘"
Yusup Sulistiyo,5,2023-12-19 10:18:12,keren n sangat membantu
Irsaa Anggrainii,5,2023-03-13 16:42:27,"Minn kok tiketnya pada habiss , emang gaa bisa ditambahin lagi?"
Fathan Abdul hafiz,5,2023-03-15 02:47:49,Aplikasi nya mudah
Iqbal Nur Iskandar 052,1,2023-03-15 10:03:30,Cuma satu Bis aja makanya udah abis keknya
Dwiwidyo Utomo,5,2024-03-30 01:35:19,sangat berguna bagi yang mau mudik
Kk Ad,5,2023-03-27 05:10:34,terima kasih sangat membantu sekali
هزنتكه بن فازن,1,2024-03-17 07:46:42,Apk gak jelas mudik gratis ko susah buat fftarnya apk pembodohan
Budi Santoso,2,2023-03-13 07:35:50,gak bisa login
EDWARD KHALID,5,2023-03-16 01:29:58,"Terima kasih telah memberikan fasilitas mudik gratis,"
Sandy Putro,5,2023-03-13 10:14:02,bagus dan mengasyikan
DWI SETIAJI,5,2023-03-15 06:58:00,Aplikasi lancar jaya
MADRIYANSYAH BIMA,5,2024-01-30 11:48:52,ngebantu bangetttt sih keren...
Afifah Izzati Fitriathifa,1,2023-03-13 13:22:41,Aplikasiny ga ga mau jalan
Nhoen Azza,3,2023-03-14 13:32:29,Min..... Mau tanya.... Apl baru di buka kok tiket dah habis semua.....?? Gimana ceritanya🙃🙃
Ferry Cakung,5,2023-03-13 06:34:53,Mantab lebih mudah mengetahui tute atau info tentsng mudik
Lisa sardi,3,2024-03-13 01:34:58,Buka mudik gratis selalu nggakbisa dan nggak tampil jadwal armadanya...
Ali Rokhiman,5,2023-03-15 01:56:14,Pelayanan baik sekali.
iwant nerazzura,1,2023-03-13 19:08:10,"Eror Mulu,giliran bisa log in kuota mudik sudah habis...😔"
ANNAS SHOLICHIN,5,2023-04-01 02:39:16,Sangat membantu kita dalam informasi mudik gratis
Andika Chanel,5,2023-03-13 08:19:16,Ini daftar sekarang mudik taun depan yah
heni Wati,3,2023-03-13 10:50:45,Masa dari tadi buka pendaftaran bisa masuk
cahaya fajar,2,2023-04-07 18:21:24,Gak bisa masuk.kode verifikasi gak ada
Ahmad Sodikin,3,2023-03-12 15:30:35,Masuk dengan akun google ko ga bisa bisa ya. Mohon bantuannya min
zainal arifin,1,2023-03-13 00:16:18,Assalamualaikum wr.wb Maaf min untuk wilayah Riau Pekanbaru kenapa tidak ada?
Dyan An,5,2023-04-02 03:49:55,Baik... Palayanannya ramah
Riyadi Syafa,2,2023-03-13 08:37:14,Cara daftarya gak jelas masukin imail di tolak
Feren Tyas Munandar,5,2023-03-18 07:30:13,"Sangat bermanfaat, terima kasih"
Indah JaviJeevan,5,2023-03-11 14:24:53,"Aplikasi yg keren nich,ad info2 dsni"
Juni Susanto,1,2023-03-13 07:10:53,Parah giliran di buka pendaftaran mudik gratis ga bisa di akses ...capruk.
vita selviyana,5,2023-03-15 03:14:46,Trimakasih mitra darat.sukses selalu
Bobby Boy Boy,5,2024-03-06 13:43:11,Saya membantu aplikasi mitra darat buat mudik lebaran ke kampung
tri indriyani,5,2024-03-01 05:14:42,Semoga bisa ikut mudik gratis lagi THN ini
Gentong Service,1,2023-03-13 07:23:49,Apk gk bisa login
Rio Anggi,5,2024-03-12 17:38:48,Ok sih.. Tapi belum dapet tiket ny..
Syahrul muharomi,5,2023-04-11 13:26:15,Otp nya ko ga muncul yah ?
Jumeno Jumeno,3,2023-03-18 04:07:48,Sudah habis semua tiketnya yg tujaun jogja dan solo
Nouna Esa,5,2023-03-18 10:46:48,"Min kok saya login gk ada suruh masukin nomor ya, trus menunyya cuman chek laik sama trucking bus. Gimana min?"
Luthfito Wisala,5,2023-03-15 03:09:29,Terimakasih kemenhub sudah mengadakan mudik gratis
Anuwar Siti,5,2023-03-15 05:10:05,Sangat membantu masyarakat
Rohmat Setiawan,5,2023-03-13 08:21:09,ok dapet tiket. butuh perjuangan
Aji Putra,5,2023-03-27 05:23:45,sangat mantap mantul manis meriah cihuuyy
sigit purnomo,5,2023-03-16 02:12:03,Bagus banget dan sngt membantu
Na na,1,2023-03-13 07:27:48,Baru mau login aja dah 3 hari g bisa2 astagfirullah....
Eko Sulistiyawan,5,2023-03-11 15:58:45,Mudah2 an bisa dapat kouta mudik
rizki Akbar,5,2023-03-15 02:15:43,Terima kasih mitra darat Terimakasih banyak
Ary Nugroho,2,2023-03-12 18:46:12,Keberangkatan dari kota Bandung kok gak ada
Anam 66,5,2023-03-13 15:07:44,Bisa Daftar Mudik Gratis 2023 disini... keren 👍👍
Siti Rojiatun,5,2023-03-15 09:24:26,Terimakasih telah membantu kami para perantau untuk mudik dgn gratis
Ikhwan Halim,5,2023-03-17 03:24:45,Aplikasi nya sangat membantu
Ulya Lathifah,1,2023-03-13 13:41:48,Kok nggak bisa2 ngisi datanya
Sandy Putro,5,2023-03-13 09:48:21,cakep dan mantap
setya rini,5,2023-03-19 04:44:51,Pelayanan bagus
Arum R,5,2023-03-18 01:15:53,Pelayanan bagus
Sugeng Pribadi,5,2023-03-30 06:24:29,Pelayanan bagus
Fitriyani Fitriyani,5,2023-03-15 03:48:25,"Trimakasih , mudik gratisnya"
Satria Terlarang,1,2023-03-13 10:06:59,Hari ini koq eror ya aplikasinya
Yayan Za'i,4,2024-03-07 01:40:27,Maaf min yang tujuan arah ke Cirebon ko ga muncul ya
Sukimin Min,1,2023-03-13 14:58:09,"Baru buka kok sudah abis, gimn"
